dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,23,0.46654558181762695,1.4511953352769682,0.599750104123282,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_once,15,12,0.4622175693511963,1.350537276134944,3.358600583090379,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_once_2025-04-25.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_calib_every_step,21,18,0.46221256256103516,1.1913036234902123,3.7484381507705127,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_baseline,5,5,0.5257154107093811,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_baseline,50,21,0.4848136305809021,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_temp_baseline,50,21,0.4842931032180786,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4929020404815674,1.4020408163265308,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_unique_5_post_calib,5,5,0.4835680425167084,1.5353602665556019,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_post_calib,50,21,0.47961753606796265,1.2417825905872553,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_once,17,17,0.47626668214797974,1.7114369012911288,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_once_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_50_calib_every_step,15,15,0.47600388526916504,1.6843981674302375,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_baseline,5,5,0.5257154107093811,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,21,0.4848136305809021,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_baseline,50,21,0.4842931032180786,1.0163265306122449,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4929020404815674,1.4020408163265308,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_post_calib,5,5,0.4799715280532837,1.615826738858809,0.46314035818408994,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,21,0.47595056891441345,1.4077634319033736,0.6297376093294461,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_once,22,19,0.46687355637550354,1.265472719700125,3.778425655976677,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_once_2025-04-25.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_calib_every_step,27,22,0.4671676456928253,1.1671636817992503,3.9250312369845903,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_baseline,5,5,0.5060391426086426,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_baseline,50,21,0.468384712934494,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_temp_baseline,50,21,0.46870750188827515,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5047886371612549,0.9612244897959183,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_unique_5_post_calib,5,5,0.5043661594390869,1.2114952103290295,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_post_calib,50,21,0.4655364155769348,1.286563931695127,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_once,9,9,0.4633640646934509,1.8353352769679303,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_once_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,convex_comb,greedy_50_calib_every_step,11,11,0.46369364857673645,1.8503790087463559,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_baseline,5,5,0.5060391426086426,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,21,0.468384712934494,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_baseline,50,21,0.46870750188827515,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5047886371612549,0.9612244897959183,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_post_calib,5,5,0.4732873737812042,1.3414410662224074,0.0,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,21,0.4618021249771118,1.474985422740525,0.5897542690545606,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_once,14,13,0.4509727656841278,1.4077634319033736,3.305289462723865,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_once_2025-04-25.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_calib_every_step,19,17,0.45131373405456543,1.3182007496876302,3.65847563515202,1,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
ag_news,0,convex_comb,greedy_unique_5_baseline,5,5,0.17509685456752777,,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
ag_news,0,convex_comb,greedy_50_baseline,50,19,0.15818284451961517,,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_baseline_2025-04-25.npz
ag_news,0,convex_comb,greedy_50_temp_baseline,50,19,0.1541571319103241,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
ag_news,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1535082310438156,1.4571428571428573,,,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,0,convex_comb,greedy_unique_5_post_calib,5,5,0.15088410675525665,1.5184173261141192,0.0,1,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,0,convex_comb,greedy_50_post_calib,50,19,0.14746429026126862,1.4077634319033736,0.0,1,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_post_calib_2025-04-25.npz
ag_news,0,convex_comb,greedy_50_calib_once,10,10,0.14616240561008453,1.6423157017909205,0.0,1,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_calib_once_2025-04-25.npz
ag_news,0,convex_comb,greedy_50_calib_every_step,10,10,0.14616240561008453,1.6423157017909205,0.0,1,llm_experiments_data/arrays/ftc_ag_news_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
ag_news,0,pure_logits,greedy_unique_5_baseline,5,5,0.17509685456752777,,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
ag_news,0,pure_logits,greedy_50_baseline,50,19,0.15818284451961517,,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_baseline_2025-04-25.npz
ag_news,0,pure_logits,greedy_50_temp_baseline,50,19,0.1541571319103241,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
ag_news,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1535082310438156,1.4571428571428573,,,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,0,pure_logits,greedy_unique_5_post_calib,5,5,0.14989764988422394,1.5609496043315287,0.7097042898792171,1,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,0,pure_logits,greedy_50_post_calib,50,19,0.1444517970085144,1.5184173261141192,0.614743856726364,1,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_post_calib_2025-04-25.npz
ag_news,0,pure_logits,greedy_50_calib_once,8,8,0.14619402587413788,1.4813827571845066,2.0658059142024157,1,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_calib_once_2025-04-25.npz
ag_news,0,pure_logits,greedy_50_calib_every_step,10,10,0.14727167785167694,1.4274052478134114,2.0658059142024157,1,llm_experiments_data/arrays/ftc_ag_news_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
ag_news,1,convex_comb,greedy_unique_5_baseline,5,5,0.17259444296360016,,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
ag_news,1,convex_comb,greedy_50_baseline,50,20,0.1594323217868805,,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_baseline_2025-04-25.npz
ag_news,1,convex_comb,greedy_50_temp_baseline,50,20,0.15537656843662262,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
ag_news,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.16949819028377533,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,1,convex_comb,greedy_unique_5_post_calib,5,5,0.16244469583034515,1.3194502290712204,0.0,1,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,1,convex_comb,greedy_50_post_calib,50,20,0.1482854187488556,1.3848729695960018,0.0,1,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_post_calib_2025-04-25.npz
ag_news,1,convex_comb,greedy_50_calib_once,10,10,0.1461338996887207,1.6423157017909205,0.0,1,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_calib_once_2025-04-25.npz
ag_news,1,convex_comb,greedy_50_calib_every_step,10,10,0.1461338996887207,1.6423157017909205,0.0,1,llm_experiments_data/arrays/ftc_ag_news_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
ag_news,1,pure_logits,greedy_unique_5_baseline,5,5,0.17259444296360016,,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
ag_news,1,pure_logits,greedy_50_baseline,50,20,0.1594323217868805,,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_baseline_2025-04-25.npz
ag_news,1,pure_logits,greedy_50_temp_baseline,50,20,0.15537656843662262,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
ag_news,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.16949819028377533,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,1,pure_logits,greedy_unique_5_post_calib,5,5,0.15022991597652435,1.4813827571845066,0.21491045397750938,1,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,1,pure_logits,greedy_50_post_calib,50,20,0.14484946429729462,1.5060724698042485,0.614743856726364,1,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_post_calib_2025-04-25.npz
ag_news,1,pure_logits,greedy_50_calib_once,8,8,0.14537876844406128,1.4630903790087464,2.0991253644314867,1,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_calib_once_2025-04-25.npz
ag_news,1,pure_logits,greedy_50_calib_every_step,8,8,0.14537876844406128,1.4630903790087464,2.0991253644314867,1,llm_experiments_data/arrays/ftc_ag_news_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
ag_news,2,convex_comb,greedy_unique_5_baseline,5,5,0.16527092456817627,,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
ag_news,2,convex_comb,greedy_50_baseline,50,20,0.15181797742843628,,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_baseline_2025-04-25.npz
ag_news,2,convex_comb,greedy_50_temp_baseline,50,20,0.14883042871952057,1.1816326530612244,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
ag_news,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.16307170689105988,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,2,convex_comb,greedy_unique_5_post_calib,5,5,0.15730783343315125,1.330445647646814,0.0,1,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,2,convex_comb,greedy_50_post_calib,50,20,0.1434873342514038,1.3963182007496877,0.0,1,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_post_calib_2025-04-25.npz
ag_news,2,convex_comb,greedy_50_calib_once,10,10,0.14079126715660095,1.6980924614743858,0.0,1,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_calib_once_2025-04-25.npz
ag_news,2,convex_comb,greedy_50_calib_every_step,10,10,0.14079126715660095,1.6980924614743858,0.0,1,llm_experiments_data/arrays/ftc_ag_news_2_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
ag_news,2,pure_logits,greedy_unique_5_baseline,5,5,0.16527092456817627,,,,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
ag_news,2,pure_logits,greedy_50_baseline,50,20,0.15181797742843628,,,,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_50_baseline_2025-04-25.npz
ag_news,2,pure_logits,greedy_50_temp_baseline,50,20,0.14883042871952057,1.1816326530612244,,,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
ag_news,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.16307170689105988,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,2,pure_logits,greedy_unique_5_post_calib,5,5,0.14697350561618805,1.4937276134943775,0.19325281132861308,1,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,2,pure_logits,greedy_50_post_calib,50,20,0.14066891372203827,1.53076218242399,0.5597667638483965,1,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_50_post_calib_2025-04-25.npz
ag_news,2,pure_logits,greedy_50_calib_once,8,8,0.14149047434329987,1.4937276134943775,2.0324864639733446,1,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_50_calib_once_2025-04-25.npz
ag_news,2,pure_logits,greedy_50_calib_every_step,10,10,0.14169345796108246,1.4630903790087464,1.9991670137442732,1,llm_experiments_data/arrays/ftc_ag_news_2_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
ag_news,3,convex_comb,greedy_unique_5_baseline,5,5,0.16164852678775787,,,,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
ag_news,3,convex_comb,greedy_50_baseline,50,20,0.14743173122406006,,,,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_50_baseline_2025-04-25.npz
ag_news,3,convex_comb,greedy_50_temp_baseline,50,20,0.14490048587322235,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
ag_news,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1590738743543625,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,3,convex_comb,greedy_unique_5_post_calib,5,5,0.15356306731700897,1.330445647646814,0.0,1,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,3,convex_comb,greedy_50_post_calib,50,20,0.14050084352493286,1.3963182007496877,0.0,1,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_50_post_calib_2025-04-25.npz
ag_news,3,convex_comb,greedy_50_calib_once,10,10,0.14022009074687958,1.6843981674302375,0.0,1,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_50_calib_once_2025-04-25.npz
ag_news,3,convex_comb,greedy_50_calib_every_step,10,10,0.14022009074687958,1.6843981674302375,0.0,1,llm_experiments_data/arrays/ftc_ag_news_3_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
ag_news,3,pure_logits,greedy_unique_5_baseline,5,5,0.16164852678775787,,,,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
ag_news,3,pure_logits,greedy_50_baseline,50,20,0.14743173122406006,,,,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_50_baseline_2025-04-25.npz
ag_news,3,pure_logits,greedy_50_temp_baseline,50,20,0.14490048587322235,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
ag_news,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1590738743543625,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,3,pure_logits,greedy_unique_5_post_calib,5,5,0.14379337430000305,1.4937276134943775,0.19491878384006664,1,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,3,pure_logits,greedy_50_post_calib,50,20,0.13827084004878998,1.53076218242399,0.5397750937109538,1,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_50_post_calib_2025-04-25.npz
ag_news,3,pure_logits,greedy_50_calib_once,8,8,0.13688357174396515,1.4937276134943775,2.0324864639733446,1,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_50_calib_once_2025-04-25.npz
ag_news,3,pure_logits,greedy_50_calib_every_step,10,10,0.13867349922657013,1.4937276134943775,1.9042065805914203,1,llm_experiments_data/arrays/ftc_ag_news_3_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
ag_news,4,convex_comb,greedy_unique_5_baseline,5,5,0.16659872233867645,,,,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
ag_news,4,convex_comb,greedy_50_baseline,50,22,0.15342801809310913,,,,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_50_baseline_2025-04-25.npz
ag_news,4,convex_comb,greedy_50_temp_baseline,50,22,0.15178528428077698,1.0714285714285714,,,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
ag_news,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.16365966200828552,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,4,convex_comb,greedy_unique_5_post_calib,5,5,0.15747979283332825,1.330445647646814,0.0,1,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,4,convex_comb,greedy_50_post_calib,50,22,0.14629009366035461,1.374427321949188,0.0,1,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_50_post_calib_2025-04-25.npz
ag_news,4,convex_comb,greedy_50_calib_once,10,10,0.1451035887002945,1.6843981674302375,0.0,1,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_50_calib_once_2025-04-25.npz
ag_news,4,convex_comb,greedy_50_calib_every_step,10,10,0.1451035887002945,1.6843981674302375,0.0,1,llm_experiments_data/arrays/ftc_ag_news_4_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
ag_news,4,pure_logits,greedy_unique_5_baseline,5,5,0.16659872233867645,,,,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
ag_news,4,pure_logits,greedy_50_baseline,50,22,0.15342801809310913,,,,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_50_baseline_2025-04-25.npz
ag_news,4,pure_logits,greedy_50_temp_baseline,50,22,0.15178528428077698,1.0714285714285714,,,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
ag_news,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.16365966200828552,1.126530612244898,,,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz
ag_news,4,pure_logits,greedy_unique_5_post_calib,5,5,0.14878951013088226,1.5060724698042485,0.0,1,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz
ag_news,4,pure_logits,greedy_50_post_calib,50,22,0.1433628350496292,1.5353602665556019,0.4897959183673469,1,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_50_post_calib_2025-04-25.npz
ag_news,4,pure_logits,greedy_50_calib_once,8,8,0.14233802258968353,1.4868804664723034,2.015826738858809,1,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_50_calib_once_2025-04-25.npz
ag_news,4,pure_logits,greedy_50_calib_every_step,9,9,0.14349929988384247,1.4937276134943775,1.9192003331945025,1,llm_experiments_data/arrays/ftc_ag_news_4_pure_logits_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_unique_5_baseline,5,5,0.038350753486156464,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_50_baseline,50,13,0.03584396094083786,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_baseline_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_50_temp_baseline,50,13,0.033607929944992065,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.03511415421962738,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_unique_5_post_calib,5,5,0.032417625188827515,1.5865389421074554,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_50_post_calib,50,13,0.030795421451330185,1.602582257392753,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_post_calib_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_50_calib_once,6,6,0.030194533988833427,1.7658642232403166,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_calib_once_2025-04-25.npz
dbpedia_14,0,convex_comb,greedy_50_calib_every_step,6,6,0.030194533988833427,1.7658642232403166,0.0,1,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_unique_5_baseline,5,5,0.038350753486156464,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_50_baseline,50,13,0.03584396094083786,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_baseline_2025-04-25.npz
dbpedia_14,0,pure_logits,greedy_50_temp_baseline,50,13,0.033607929944992065,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz
